symbol,qty,entry_date,entry_price,exit_date,exit_price,gross_pnl,charges,dividends,net_pnl,holding_days,exit_reason
APOLLOHOSP,155,2020-07-08,1419.25,2020-09-02,1670.8499755859375,38997.99621582031,0.0,0.0,38997.99621582031,56,bear_cross
HCLTECH,372,2020-07-08,592.0499877929688,2020-09-04,706.75,42668.404541015625,0.0,744.0,43412.404541015625,58,bear_cross
CIPLA,314,2020-07-17,674.5,2020-09-07,724.5999755859375,15731.392333984375,0.0,0.0,15731.392333984375,52,bear_cross
SUNPHARMA,428,2020-07-31,509.9500122070313,2020-09-08,513.25,1412.3947753906007,0.0,428.0,1840.3947753906007,39,bear_cross
CANBK,10155,2020-08-20,21.1299991607666,2020-09-10,19.530000686645508,-16247.984504699707,0.0,0.0,-16247.984504699707,21,bear_cross
MOTHERSON,7341,2020-08-06,27.43096351623535,2020-09-14,30.65492248535156,23667.08279228208,0.0,0.0,23667.08279228208,39,bear_cross
BPCL,1066,2020-09-14,214.375,2020-09-22,200.7250061035156,-14550.893493652375,0.0,0.0,-14550.893493652375,8,bear_cross
CUMMINSIND,535,2020-08-04,404.0,2020-09-25,441.5499877929688,20089.24346923831,0.0,3745.0,23834.24346923831,52,bear_cross
TMPV,1914,2020-08-04,113.0500030517578,2020-09-25,122.8000030517578,18661.5,0.0,0.0,18661.5,52,bear_cross
BAJAJ-AUTO,42,2020-09-22,2986.699951171875,2020-09-28,2957.39990234375,-1230.60205078125,0.0,0.0,-1230.60205078125,6,bear_cross
BOSCHLTD,16,2020-10-05,13551.5,2020-10-14,12159.25,-22276.0,0.0,0.0,-22276.0,9,bear_cross
RELIANCE,225,2020-09-10,997.462646484375,2020-10-20,1004.31591796875,1541.986083984375,0.0,0.0,1541.986083984375,40,bear_cross
GODREJCP,332,2020-09-16,706.2000122070312,2020-10-20,687.0999755859375,-6341.212158203125,0.0,0.0,-6341.212158203125,34,bear_cross
TVSMOTOR,41,2020-05-06,308.3500061035156,2020-10-22,446.1000061035156,5647.75,0.0,0.0,5647.75,169,bear_cross
BAJAJFINSV,321,2020-10-20,598.1099853515625,2020-10-27,570.094970703125,-8992.819702148438,0.0,0.0,-8992.819702148438,7,bear_cross
