Date,S0_naive,S1_realfill,S2_realcost,S3_pit,PIT_BUY_HOLD,BENCHMARK_N100
2014-08-22,1459314.06891404,1518501.5232444524,1200280.0151252898,1073721.2652320277,1616041.3763062914,1353099.6437462787
2014-08-25,1461593.268521889,1520734.6857276678,1202197.314983383,1072918.0912055385,1596202.496369583,1349797.3587850607
2014-08-26,1475994.952710732,1531516.7673316717,1210762.197948471,1066835.156093539,1588816.9831303423,1349439.04102132
2014-08-27,1469830.8244606098,1533031.0061774969,1211961.0400657805,1071711.3332328212,1594281.3437569519,1354513.3699883195
2014-08-28,1467076.546170815,1534440.7163215398,1213178.3344688567,1073939.7197837245,1588889.1627827925,1356583.6471306665
2014-09-01,1487502.4721962055,1557632.476514411,1231581.1397667082,1096939.2355689418,1626605.2272382306,1371658.4711722613
2014-09-02,1491154.1977668842,1559231.4146705389,1232924.1355400237,1108692.3258551967,1638325.3937408754,1381168.8560040188
2014-09-03,1515081.7940422138,1582703.044469428,1251906.7431068572,1114181.9027823817,1644940.7311101113,1387267.329276171
2014-09-04,1512196.2909217915,1576479.3932166814,1246960.1630363616,1114464.473720492,1640171.8324226742,1384341.3069621827
2014-09-05,1506505.9539161762,1567753.4660316228,1239475.8994664727,1124196.9904650205,1646504.8621521138,1383268.569508187
2014-09-08,1525709.4679771503,1584392.2719169378,1252656.7774800835,1139123.9363573545,1664451.0775614448,1398568.484884894
2014-09-09,1533398.2925315937,1592141.2034965276,1258764.0976705132,1154251.3658388609,1670858.7980273785,1396491.0407277439
2014-09-10,1524227.4354759296,1585044.192906928,1253176.1941976128,1141695.7610414976,1663439.1652681432,1385827.5142529414
2014-09-11,1538624.7127586445,1598968.099950385,1264467.4513997613,1149408.328462457,1670359.8992871926,1385652.0450996598
2014-09-12,1555563.694898232,1617357.150556159,1279254.1884831963,1149994.4956453794,1673538.297682189,1388945.3042586334
2014-09-15,1553639.4937645039,1615570.4124046087,1277917.220732647,1146080.5999697202,1668482.5229175559,1379010.5378494458
2014-09-16,1508809.7722450336,1572859.1578193426,1243757.039771038,1106270.2255495542,1614764.539256332,1356769.6806880697
2014-09-17,1517355.1584526142,1579471.22929914,1248856.1485280572,1108109.7214231796,1623891.1842993952,1364285.8601792469
2014-09-18,1549649.386037453,1610491.2773032903,1273596.3959950982,1135972.5931120224,1661681.4698221823,1388825.7273785549
2014-09-19,1543006.4568458637,1609789.436948371,1273019.633170086,1127817.1624021835,1654803.737568828,1388344.0209703734
2014-09-22,1548535.4624916157,1615103.037274909,1276660.6752320554,1134777.2175740271,1653724.0067186588,1392079.2065238017
2014-09-23,1542075.8234680463,1605593.7190663915,1268665.2488275538,1125755.6512436583,1617821.2583363636,1368956.462676263
2014-09-24,1536273.5321319867,1597915.4930532079,1262106.5893816678,1115263.667036505,1602787.5342233637,1365880.7849646711
2014-09-25,1523070.930767851,1578918.6453359227,1246656.7446988362,1098693.7519690602,1563732.9106083221,1349320.7037622612
2014-09-26,1528165.9463775922,1583676.06321312,1249839.7125271785,1110915.375188316,1595283.3621932168,1360738.3616984203
2014-09-29,1527907.9030273724,1583674.8671987157,1249362.3340384508,1118210.2529255564,1597384.534513229,1360475.8800454873
2014-09-30,1544501.55099185,1602121.7267568212,1263853.3803560007,1125961.0219033137,1591318.3321327872,1361340.8908834406
2014-10-01,1526698.0141418744,1583612.7766530614,1249149.978134321,1122513.309867181,1586157.4489869718,1357640.1780698753
2014-10-07,1516529.801922636,1573474.714030991,1241096.9794770945,1107751.4767830744,1565695.8802373714,1341274.157565294
2014-10-08,1513402.75512393,1570390.9617421727,1238669.2969209421,1113435.6505911043,1571312.5532288717,1339748.5013289049
2014-10-09,1517420.6702377608,1575611.9898732763,1240919.7214417425,1119570.69137104,1601549.3220641823,1360733.0969006345
2014-10-10,1507153.4726822188,1565136.130376206,1232062.5301428405,1107534.1149555044,1575560.905423327,1342413.1277392097
2014-10-13,1503410.4582702925,1560860.7435964209,1228239.0561743001,1110678.4599567251,1584425.599304214,1346919.4895595207
2014-10-14,1500059.5588409712,1553619.7384694677,1221609.484211773,1103811.0757397697,1580988.310027786,1344592.6329571726
2014-10-15,1500683.5588409712,1553619.7384694677,1221609.484211773,1103811.0757397697,1580988.310027786,1344592.6329571726
2014-10-16,1485532.409144621,1541183.105412827,1211227.0071432008,1081047.6835639242,1545585.8788598173,1322620.7723792146
2014-10-17,1498920.093104582,1553737.1002706152,1219957.159118134,1098274.6007033992,1560322.3699708425,1329736.7813900758
2014-10-20,1519683.2329208662,1562241.8936513525,1226558.4597495352,1117256.0823446969,1588606.688996419,1347366.71232799
2014-10-21,1531471.7146713545,1571525.5054601294,1231651.5114916398,1132308.5500300333,1607102.1073052965,1356084.679000253
2014-10-22,1532744.9801056196,1567127.293218003,1226417.1331395279,1135870.9267390177,1623270.716175569,1368188.823379279
2014-10-27,1546992.9091903975,1580002.4018376928,1236522.259398378,1140041.5440256998,1622818.730643675,1367510.7097604477
2014-10-28,1561492.0177795698,1597194.425259934,1250032.9317998062,1151897.2419398234,1628208.9308084901,1373345.4534737857
2014-10-29,1556869.619906645,1594317.3735173803,1247764.440459169,1147599.3412974284,1637898.4509990967,1383696.4670484501
2014-10-30,1559039.9140121748,1596403.2046483618,1249395.7762517105,1148502.4251826212,1652832.3330634641,1396666.6668273057
2014-10-31,1587491.2891418745,1634700.5831960302,1279459.3830403457,1163967.4180643961,1680370.4903790238,1422445.8948536068
2014-11-03,1585150.6441910078,1621949.9994710546,1269440.9491643081,1168191.0962946818,1690935.2392181694,1424054.0111761289
2014-11-05,1587185.2507431319,1626953.4765752417,1273352.5176304947,1173274.0233118937,1689326.473323925,1425530.4859737025
2014-11-07,1597474.251750212,1631713.3257878881,1277114.3134373794,1170094.1336329386,1689080.1399568687,1426766.6034086903
2014-11-10,1594783.78491519,1628150.6605580908,1274348.6780537735,1170391.0487559245,1689337.6940782845,1428161.4826395109
2014-11-11,1605254.9488708784,1638866.640607224,1282743.9814442764,1170717.8546946452,1699032.4153014673,1432118.350095643
2014-11-12,1622378.018420439,1649767.3700154882,1291284.405516542,1170764.199543278,1706991.9729906041,1437458.4134756627
2014-11-13,1602134.5228912642,1627629.258817063,1273911.7937001358,1149443.5763361857,1695137.038237725,1433058.3254524614
2014-11-14,1614224.6708862593,1643661.0156377417,1286029.0964781127,1161231.3923151896,1706792.0051822558,1438866.0309683622
2014-11-17,1642343.7362015059,1672898.6138661962,1309075.8530851684,1181074.3021357462,1717138.223629331,1446410.1725811004
2014-11-18,1655708.277316313,1684046.4028752905,1317873.6131178222,1184956.4222300455,1724156.3666371033,1448059.3881351983
2014-11-19,1643597.1566421797,1668200.5107625586,1305378.7604261718,1169140.3275111124,1704778.7977386739,1439913.126623132
2014-11-20,1628242.3580276778,1651548.160138474,1292373.1665693603,1162973.3157771036,1700879.2959649314,1443526.3063801627
2014-11-21,1637033.6995117476,1665168.087293015,1303004.8568540893,1172072.8499754588,1708164.4792138292,1454490.1425323412
2014-11-24,1638352.0197708418,1666160.8946355444,1303558.5055509887,1180696.5537871043,1717576.4697734085,1462884.8218509024
2014-11-25,1618003.4721481611,1649191.0463613134,1289537.1216052787,1173229.6304570965,1693533.4299898662,1449763.9696390599
2014-11-26,1615408.6961014082,1649783.5030797583,1289275.9805509408,1177587.6826019674,1700707.1385072938,1451501.7337197105
2014-11-27,1617785.2985641768,1646063.3775380712,1286024.006298173,1198902.164360085,1708841.9548527012,1455319.1545776683
2014-11-28,1647308.7484695723,1673257.0986379248,1306051.343421129,1225066.038481598,1732904.9017818223,1471234.061698427
2014-12-01,1648867.8518020918,1672944.8412221533,1304268.5073050354,1219591.9353245546,1727657.5801728582,1466465.1446017209
2014-12-02,1640945.2562210371,1657329.0983861547,1291557.5842558113,1207053.9872807313,1733938.491091787,1463152.3487850023
2014-12-03,1656737.3263122847,1672401.8310674292,1302862.1419168315,1207944.9670552064,1751333.8091543885,1468113.7156006035
2014-12-04,1662886.1198608687,1683514.6902364355,1311606.803804954,1207301.776434784,1754281.4318177423,1472534.347998595
2014-12-05,1648331.6621734907,1671380.0357030493,1301874.2196298442,1189371.730582123,1747376.8467220326,1467120.569094194
2014-12-08,1628946.7746231367,1650831.9141439062,1285821.4291864238,1167923.6658924867,1724986.1133766018,1450001.9379172206
2014-12-09,1602154.2995331099,1622254.3721135717,1262846.0823782764,1151000.96433444,1695072.680527755,1432058.4151680183
2014-12-10,1625700.3149444868,1643444.5816396337,1279425.0328101001,1159434.638767621,1709903.9420527816,1436647.9926585576
2014-12-11,1616192.8025772383,1636523.6064046484,1274120.02058781,1153443.9045259072,1696963.0555452001,1425599.866977282
2014-12-12,1604169.0426361372,1617092.0248464209,1258561.3973333496,1143016.110084684,1676754.8760203347,1412877.2339498857
2014-12-15,1602154.2100555708,1611443.6480992895,1253923.4754376085,1133751.4465606469,1670178.0399001031,1411361.5383835929
2014-12-16,1573637.8599350264,1584092.192006455,1232258.2217965636,1122623.7191589135,1628314.9240584536,1383624.264083622
2014-12-17,1572221.87009738,1584789.1122487646,1232772.360029892,1120495.0645957692,1619544.8191973646,1377548.2191861158
2014-12-18,1597876.7597687056,1608468.2899449926,1250785.6373963729,1126918.0283494918,1668586.9700524122,1403366.6335481051
2014-12-19,1590515.2539017012,1600416.9476827246,1244410.6618795688,1125638.1734910933,1676587.300541629,1413370.5229390461
2014-12-22,1599571.628802519,1609378.85285698,1250873.2576402063,1128547.7499857587,1691974.0984602093,1429713.7702030668
2014-12-23,1593542.9399521162,1601954.8794911962,1244175.9208068326,1123287.5277205445,1680248.9329919165,1419611.8654599388
2014-12-24,1598504.8379547407,1606298.2344945532,1246622.3512790771,1122078.5125809554,1671095.3635508963,1405699.066493148
2014-12-26,1610778.6745407393,1616525.5540822607,1252881.5511441405,1129212.5126590815,1680958.5514549077,1410644.4827997838
2014-12-29,1617639.8961975386,1621917.0276082617,1256635.5013039522,1135335.2992420283,1695527.2929338876,1419100.5143367297
2014-12-30,1625709.951358061,1629936.9340795141,1262837.0911705904,1151269.3782154461,1703320.9860626454,1421408.7574148087
2014-12-31,1631674.742488127,1635851.3756841284,1267452.000487607,1154423.9206653973,1711884.785069376,1428172.826718291
2015-01-01,1633259.1966430952,1637506.1699346167,1268728.4470818453,1156706.9679676434,1720284.1346597215,1429032.360463387
2015-01-02,1645476.8520233443,1650685.4296163183,1278396.5771884797,1161881.5129929513,1732383.745170878,1446994.307372129
2015-01-05,1643630.739588957,1647844.9523213964,1275772.9468422162,1161228.7067795724,1731638.1938056091,1444135.7540883622
2015-01-06,1589988.5972778609,1594078.14783989,1234131.9096184003,1129347.130851838,1679366.37381433,1401145.972050206
2015-01-07,1589138.9711868574,1593211.1288961035,1233354.6359901654,1123689.1181031198,1676027.6641318237,1397419.9653046958
2015-01-08,1623084.2053100874,1627606.339902268,1259864.7267112958,1145964.5530243844,1711442.4970313043,1420910.9827907295
2015-01-09,1607697.0684768965,1612101.4755300146,1247932.152301811,1139043.0280610055,1712831.1916619686,1427810.4260754576
2015-01-12,1616700.755137663,1621360.1166890722,1254628.3679723681,1147797.7186239157,1720326.1695229271,1434359.4106064038
2015-01-13,1631242.1157181074,1636286.4894002539,1266064.1886205615,1145703.2566335592,1716042.3541583773,1430601.7643054444
2015-01-14,1628135.2321884444,1633207.0227254492,1263581.5096807422,1143972.6626317892,1708507.5392758856,1427363.2300473494
2015-01-15,1678727.2083618452,1684089.530263291,1303368.670645708,1161902.1821325216,1740330.8745362128,1461751.0328829205
2015-01-16,1677451.2388031294,1682633.3020909887,1302263.8890829028,1161359.9068715964,1750997.3170567455,1466180.4158105464
2015-01-19,1694526.2321274092,1699746.047955857,1315837.4647664966,1164896.7100942526,1759533.220841553,1472416.994055131
2015-01-20,1710318.2123749068,1715843.0904210669,1328469.5845479907,1169836.9343984518,1770662.8990982757,1493905.1105431018
2015-01-21,1723243.3704025557,1728296.057141648,1337861.404265398,1176959.2549932394,1773028.9631835227,1499377.7843140895
2015-01-22,1744530.6985504439,1750089.1070226294,1355030.7988882007,1175113.8658771678,1778990.2337208549,1504578.6928692714
2015-01-23,1748809.551661711,1754396.587003098,1358470.50416469,1193001.3036823436,1790067.5956940972,1517837.6030627983
2015-01-27,1761016.1206466963,1767021.955136643,1368131.2642965259,1201831.4462223216,1798322.8593607035,1529860.9527478106
2015-01-28,1763079.7795898726,1768452.6239675146,1369253.040289873,1192910.137422578,1802314.737289484,1531968.9021858873
2015-01-29,1742363.3224670698,1747550.5271276098,1353186.736937517,1190700.8749637767,1809411.981976354,1537293.664851838
2015-01-30,1697387.806864958,1702849.8729604345,1319164.219840044,1186681.5472762838,1798759.312547503,1514996.5321621974
2015-02-02,1695856.4472458174,1700092.4512532812,1317027.3398245787,1172437.364322682,1802734.3000221218,1515540.4905432123
2015-02-03,1666152.7615463545,1670436.6624501806,1292961.6753536498,1156225.7484666584,1786245.7526242565,1507446.3667338912
2015-02-04,1645602.3220932295,1648942.0324605566,1275726.939813124,1142725.0293466328,1780155.3821505653,1501123.7481527815
2015-02-05,1641784.1539871504,1645356.9659017187,1273100.8158736099,1137337.566440749,1757701.3591516272,1496721.2648270696
2015-02-06,1638852.8352768233,1643019.6420339209,1270121.4536151714,1126575.628454109,1737327.188146189,1487972.7989609388
2015-02-09,1621438.2483932783,1624638.0358937841,1255689.119801474,1103033.2872635056,1703325.382388147,1464303.6250054908
2015-02-10,1624763.4985763838,1627263.1795095068,1257107.6153785924,1108073.7276961394,1718137.4581063327,1472436.3695550833
2015-02-11,1646393.4328262617,1647463.162923203,1271871.4071435786,1122155.2933272042,1749997.3058569827,1485549.6287637858
2015-02-12,1659843.986415129,1661017.600285874,1282288.764397607,1134506.4925040724,1770435.734439757,1501201.546195821
2015-02-13,1672290.0638382246,1673537.6828664404,1292072.8763360835,1140188.1009051055,1786370.9861692886,1515902.4969756715
2015-02-16,1670926.2475387861,1671312.9032949072,1289721.1853670995,1129441.814431835,1784937.0619175406,1515248.4337665902
2015-02-18,1682432.3399765303,1684294.5033773046,1299348.0414640382,1142961.6539284475,1792949.6064234406,1525500.2589237213
2015-02-19,1685975.5361587813,1687444.9119771582,1301425.6403257325,1146045.9237763174,1802485.1103439492,1529023.1548546045
2015-02-20,1684477.0789596846,1685827.2398732763,1300259.3024961427,1150034.2986275442,1799418.2201682453,1520655.3959780459
2015-02-23,1666256.6194107344,1667694.807027207,1286161.0088865235,1134368.0660034902,1783036.6194772846,1507341.7807869862
2015-02-24,1657140.606852751,1658659.8877156836,1279362.1360685304,1133177.3485907973,1780937.905619413,1508217.3694331823
2015-02-25,1658852.7651550581,1660651.8836759191,1280544.7956251868,1126257.0315246047,1776731.4926568896,1508509.7217358302
2015-02-26,1637591.6510116865,1638950.6284917456,1262790.307269238,1114346.3858250254,1761456.5099164674,1493845.7992217583
2015-02-27,1658206.029154997,1659263.68980156,1278227.7230102047,1139991.8448742502,1803094.7269364754,1522320.9191401477
2015-03-02,1650467.8737900069,1665589.7887776953,1282200.8344912848,1149690.307791099,1838358.5678892084,1541750.542731063
2015-03-03,1661333.6982300093,1676353.6219419104,1290357.2919917426,1155196.5974181741,1849850.0489902957,1550072.842016095
2015-03-04,1640455.5806457808,1655666.6777585607,1274578.3435054144,1136182.7581122965,1826256.4804117358,1536641.3534079692
